date,year,state,income
1994-12-31T00:00:00.000000,1994,CA,69390.0
1994-12-31T00:00:00.000000,1994,CO,74300.0
1994-12-31T00:00:00.000000,1994,CT,80710.0
1994-12-31T00:00:00.000000,1994,DE,70450.0
1994-12-31T00:00:00.000000,1994,District of Columbia,59150.0
1994-12-31T00:00:00.000000,1994,FL,57530.0
1994-12-31T00:00:00.000000,1994,GA,61800.0
1994-12-31T00:00:00.000000,1994,HI,82990.0
1994-12-31T00:00:00.000000,1994,ID,61940.0
1994-12-31T00:00:00.000000,1994,IL,68900.0
1994-12-31T00:00:00.000000,1994,IN,54710.0
1994-12-31T00:00:00.000000,1994,IA,64970.0
1994-12-31T00:00:00.000000,1994,KS,55620.0
1994-12-31T00:00:00.000000,1994,KY,52230.0
1994-12-31T00:00:00.000000,1994,LA,50430.0
1994-12-31T00:00:00.000000,1994,ME,59540.0
1994-12-31T00:00:00.000000,1994,MD,76980.0
1994-12-31T00:00:00.000000,1994,MA,79540.0
1994-12-31T00:00:00.000000,1994,MI,69300.0
1994-12-31T00:00:00.000000,1994,MN,66080.0
1994-12-31T00:00:00.000000,1994,MS,49880.0
1994-12-31T00:00:00.000000,1994,MO,59290.0
1994-12-31T00:00:00.000000,1994,MT,54270.0
1994-12-31T00:00:00.000000,1994,NE,62440.0
1994-12-31T00:00:00.000000,1994,NV,70450.0
1994-12-31T00:00:00.000000,1994,NH,69220.0
1994-12-31T00:00:00.000000,1994,NJ,83040.0
1994-12-31T00:00:00.000000,1994,NM,52840.0
1994-12-31T00:00:00.000000,1994,NY,62650.0
1994-12-31T00:00:00.000000,1994,NC,59140.0
1994-12-31T00:00:00.000000,1994,ND,55540.0
1994-12-31T00:00:00.000000,1994,OH,62560.0
1994-12-31T00:00:00.000000,1994,OK,53010.0
1994-12-31T00:00:00.000000,1994,OR,61780.0
1994-12-31T00:00:00.000000,1994,PA,62980.0
1994-12-31T00:00:00.000000,1994,RI,62710.0
1994-12-31T00:00:00.000000,1994,SC,58620.0
1994-12-31T00:00:00.000000,1994,SD,58390.0
1994-12-31T00:00:00.000000,1994,TN,56250.0
1994-12-31T00:00:00.000000,1994,TX,60400.0
1994-12-31T00:00:00.000000,1994,UT,70140.0
1994-12-31T00:00:00.000000,1994,VT,70310.0
1994-12-31T00:00:00.000000,1994,VA,73940.0
1994-12-31T00:00:00.000000,1994,WA,65860.0
1994-12-31T00:00:00.000000,1994,WV,46280.0
1994-12-31T00:00:00.000000,1994,WI,69500.0
1994-12-31T00:00:00.000000,1994,WY,65090.0
1995-12-31T00:00:00.000000,1995,AL,49870.0
1995-12-31T00:00:00.000000,1995,AK,92000.0
1995-12-31T00:00:00.000000,1995,AZ,59210.0
1995-12-31T00:00:00.000000,1995,AR,49530.0
1995-12-31T00:00:00.000000,1995,CA,71010.0
1995-12-31T00:00:00.000000,1995,CO,78100.0
1995-12-31T00:00:00.000000,1995,CT,77210.0
1995-12-31T00:00:00.000000,1995,DE,67010.0
1995-12-31T00:00:00.000000,1995,District of Columbia,58990.0
1995-12-31T00:00:00.000000,1995,FL,57070.0
1995-12-31T00:00:00.000000,1995,GA,65420.0
1995-12-31T00:00:00.000000,1995,HI,82210.0
1995-12-31T00:00:00.000000,1995,ID,62690.0
1995-12-31T00:00:00.000000,1995,IL,73040.0
1995-12-31T00:00:00.000000,1995,IN,64050.0
1995-12-31T00:00:00.000000,1995,IA,68150.0
1995-12-31T00:00:00.000000,1995,KS,58210.0
1995-12-31T00:00:00.000000,1995,KY,57190.0
1995-12-31T00:00:00.000000,1995,LA,53620.0
1995-12-31T00:00:00.000000,1995,ME,64960.0
1995-12-31T00:00:00.000000,1995,MD,78740.0
1995-12-31T00:00:00.000000,1995,MA,74010.0
1995-12-31T00:00:00.000000,1995,MI,69890.0
1995-12-31T00:00:00.000000,1995,MN,72780.0
1995-12-31T00:00:00.000000,1995,MS,50920.0
1995-12-31T00:00:00.000000,1995,MO,66810.0
1995-12-31T00:00:00.000000,1995,MT,53250.0
1995-12-31T00:00:00.000000,1995,NE,63180.0
1995-12-31T00:00:00.000000,1995,NV,69230.0
1995-12-31T00:00:00.000000,1995,NH,75150.0
1995-12-31T00:00:00.000000,1995,NJ,84270.0
1995-12-31T00:00:00.000000,1995,NM,49870.0
1995-12-31T00:00:00.000000,1995,NY,63370.0
1995-12-31T00:00:00.000000,1995,NC,61350.0
1995-12-31T00:00:00.000000,1995,ND,55810.0
1995-12-31T00:00:00.000000,1995,OH,67040.0
1995-12-31T00:00:00.000000,1995,OK,50480.0
1995-12-31T00:00:00.000000,1995,OR,69790.0
1995-12-31T00:00:00.000000,1995,PA,66240.0
1995-12-31T00:00:00.000000,1995,RI,67840.0
1995-12-31T00:00:00.000000,1995,SC,55780.0
1995-12-31T00:00:00.000000,1995,SD,56750.0
1995-12-31T00:00:00.000000,1995,TN,55670.0
1995-12-31T00:00:00.000000,1995,TX,61470.0
1995-12-31T00:00:00.000000,1995,UT,69990.0
1995-12-31T00:00:00.000000,1995,VT,64890.0
1995-12-31T00:00:00.000000,1995,VA,69500.0
1995-12-31T00:00:00.000000,1995,WA,68240.0
1995-12-31T00:00:00.000000,1995,WV,47730.0
1995-12-31T00:00:00.000000,1995,WI,78580.0
1995-12-31T00:00:00.000000,1995,WY,60490.0
1996-12-31T00:00:00.000000,1996,AL,56640.0
1996-12-31T00:00:00.000000,1996,AK,98660.0
1996-12-31T00:00:00.000000,1996,AZ,59140.0
1996-12-31T00:00:00.000000,1996,AR,50700.0
1996-12-31T00:00:00.000000,1996,CA,72550.0
1996-12-31T00:00:00.000000,1996,CO,76550.0
1996-12-31T00:00:00.000000,1996,CT,78730.0
1996-12-31T00:00:00.000000,1996,DE,73480.0
1996-12-31T00:00:00.000000,1996,District of Columbia,59750.0
1996-12-31T00:00:00.000000,1996,FL,57280.0
1996-12-31T00:00:00.000000,1996,GA,60740.0
1996-12-31T00:00:00.000000,1996,HI,78080.0
1996-12-31T00:00:00.000000,1996,ID,64880.0
1996-12-31T00:00:00.000000,1996,IL,73940.0
1996-12-31T00:00:00.000000,1996,IN,65700.0
1996-12-31T00:00:00.000000,1996,IA,62080.0
1996-12-31T00:00:00.000000,1996,KS,60910.0
1996-12-31T00:00:00.000000,1996,KY,60590.0
1996-12-31T00:00:00.000000,1996,LA,56570.0
1996-12-31T00:00:00.000000,1996,ME,64860.0
1996-12-31T00:00:00.000000,1996,MD,82230.0
1996-12-31T00:00:00.000000,1996,MA,73820.0
1996-12-31T00:00:00.000000,1996,MI,73320.0
1996-12-31T00:00:00.000000,1996,MN,76620.0
1996-12-31T00:00:00.000000,1996,MS,49870.0
1996-12-31T00:00:00.000000,1996,MO,64050.0
1996-12-31T00:00:00.000000,1996,MT,53620.0
1996-12-31T00:00:00.000000,1996,NE,63580.0
1996-12-31T00:00:00.000000,1996,NV,72040.0
1996-12-31T00:00:00.000000,1996,NH,73660.0
1996-12-31T00:00:00.000000,1996,NJ,88730.0
1996-12-31T00:00:00.000000,1996,NM,46890.0
1996-12-31T00:00:00.000000,1996,NY,66190.0
1996-12-31T00:00:00.000000,1996,NC,66550.0
1996-12-31T00:00:00.000000,1996,ND,58820.0
1996-12-31T00:00:00.000000,1996,OH,63680.0
1996-12-31T00:00:00.000000,1996,OK,51290.0
1996-12-31T00:00:00.000000,1996,OR,66340.0
1996-12-31T00:00:00.000000,1996,PA,65230.0
1996-12-31T00:00:00.000000,1996,RI,69140.0
1996-12-31T00:00:00.000000,1996,SC,64800.0
1996-12-31T00:00:00.000000,1996,SD,55190.0
1996-12-31T00:00:00.000000,1996,TN,57550.0
1996-12-31T00:00:00.000000,1996,TX,61820.0
1996-12-31T00:00:00.000000,1996,UT,69230.0
1996-12-31T00:00:00.000000,1996,VT,60480.0
1996-12-31T00:00:00.000000,1996,VA,73290.0
1996-12-31T00:00:00.000000,1996,WA,68560.0
1996-12-31T00:00:00.000000,1996,WV,47190.0
1996-12-31T00:00:00.000000,1996,WI,74770.0
1996-12-31T00:00:00.000000,1996,WY,57860.0
1997-12-31T00:00:00.000000,1997,AL,58450.0
1997-12-31T00:00:00.000000,1997,AK,87830.0
1997-12-31T00:00:00.000000,1997,AZ,59910.0
1997-12-31T00:00:00.000000,1997,AR,47880.0
1997-12-31T00:00:00.000000,1997,CA,72640.0
1997-12-31T00:00:00.000000,1997,CO,79120.0
1997-12-31T00:00:00.000000,1997,CT,80490.0
1997-12-31T00:00:00.000000,1997,DE,78750.0
1997-12-31T00:00:00.000000,1997,District of Columbia,58300.0
1997-12-31T00:00:00.000000,1997,FL,59390.0
1997-12-31T00:00:00.000000,1997,GA,67090.0
1997-12-31T00:00:00.000000,1997,HI,74910.0
1997-12-31T00:00:00.000000,1997,ID,61130.0
1997-12-31T00:00:00.000000,1997,IL,75550.0
1997-12-31T00:00:00.000000,1997,IN,71170.0
1997-12-31T00:00:00.000000,1997,IA,61820.0
1997-12-31T00:00:00.000000,1997,KS,66740.0
1997-12-31T00:00:00.000000,1997,KY,61220.0
1997-12-31T00:00:00.000000,1997,LA,60870.0
1997-12-31T00:00:00.000000,1997,ME,59970.0
1997-12-31T00:00:00.000000,1997,MD,85430.0
1997-12-31T00:00:00.000000,1997,MA,76900.0
1997-12-31T00:00:00.000000,1997,MI,70900.0
1997-12-31T00:00:00.000000,1997,MN,77890.0
1997-12-31T00:00:00.000000,1997,MS,52150.0
1997-12-31T00:00:00.000000,1997,MO,66890.0
1997-12-31T00:00:00.000000,1997,MT,53460.0
1997-12-31T00:00:00.000000,1997,NE,63490.0
1997-12-31T00:00:00.000000,1997,NV,71100.0
1997-12-31T00:00:00.000000,1997,NH,75030.0
1997-12-31T00:00:00.000000,1997,NJ,87880.0
1997-12-31T00:00:00.000000,1997,NM,55060.0
1997-12-31T00:00:00.000000,1997,NY,65510.0
1997-12-31T00:00:00.000000,1997,NC,65590.0
1997-12-31T00:00:00.000000,1997,ND,57940.0
1997-12-31T00:00:00.000000,1997,OH,66130.0
1997-12-31T00:00:00.000000,1997,OK,57370.0
1997-12-31T00:00:00.000000,1997,OR,68160.0
1997-12-31T00:00:00.000000,1997,PA,68660.0
1997-12-31T00:00:00.000000,1997,RI,63680.0
1997-12-31T00:00:00.000000,1997,SC,62700.0
1997-12-31T00:00:00.000000,1997,SD,54340.0
1997-12-31T00:00:00.000000,1997,TN,56060.0
1997-12-31T00:00:00.000000,1997,TX,64190.0
1997-12-31T00:00:00.000000,1997,UT,78280.0
1997-12-31T00:00:00.000000,1997,VT,64150.0
1997-12-31T00:00:00.000000,1997,VA,78610.0
1997-12-31T00:00:00.000000,1997,WA,81550.0
1997-12-31T00:00:00.000000,1997,WV,50300.0
1997-12-31T00:00:00.000000,1997,WI,72460.0
1997-12-31T00:00:00.000000,1997,WY,61160.0
1998-12-31T00:00:00.000000,1998,AL,65470.0
1998-12-31T00:00:00.000000,1998,AK,91520.0
1998-12-31T00:00:00.000000,1998,AZ,66960.0
1998-12-31T00:00:00.000000,1998,AR,49950.0
1998-12-31T00:00:00.000000,1998,CA,73900.0
1998-12-31T00:00:00.000000,1998,CO,84130.0
1998-12-31T00:00:00.000000,1998,CT,83960.0
1998-12-31T00:00:00.000000,1998,DE,74850.0
1998-12-31T00:00:00.000000,1998,District of Columbia,60360.0
1998-12-31T00:00:00.000000,1998,FL,63020.0
1998-12-31T00:00:00.000000,1998,GA,69810.0
1998-12-31T00:00:00.000000,1998,HI,73710.0
1998-12-31T00:00:00.000000,1998,ID,66220.0
1998-12-31T00:00:00.000000,1998,IL,77950.0
1998-12-31T00:00:00.000000,1998,IN,71730.0
1998-12-31T00:00:00.000000,1998,IA,66830.0
1998-12-31T00:00:00.000000,1998,KS,66280.0
1998-12-31T00:00:00.000000,1998,KY,65450.0
1998-12-31T00:00:00.000000,1998,LA,57290.0
1998-12-31T00:00:00.000000,1998,ME,64340.0
1998-12-31T00:00:00.000000,1998,MD,90300.0
1998-12-31T00:00:00.000000,1998,MA,76450.0
1998-12-31T00:00:00.000000,1998,MI,75500.0
1998-12-31T00:00:00.000000,1998,MN,86520.0
1998-12-31T00:00:00.000000,1998,MS,52570.0
1998-12-31T00:00:00.000000,1998,MO,72580.0
1998-12-31T00:00:00.000000,1998,MT,57010.0
1998-12-31T00:00:00.000000,1998,NE,65740.0
1998-12-31T00:00:00.000000,1998,NV,71770.0
1998-12-31T00:00:00.000000,1998,NH,81170.0
1998-12-31T00:00:00.000000,1998,NJ,89960.0
1998-12-31T00:00:00.000000,1998,NM,56950.0
1998-12-31T00:00:00.000000,1998,NY,67510.0
1998-12-31T00:00:00.000000,1998,NC,64700.0
1998-12-31T00:00:00.000000,1998,ND,54710.0
1998-12-31T00:00:00.000000,1998,OH,70270.0
1998-12-31T00:00:00.000000,1998,OK,60890.0
1998-12-31T00:00:00.000000,1998,OR,70530.0
1998-12-31T00:00:00.000000,1998,PA,70440.0
1998-12-31T00:00:00.000000,1998,RI,73450.0
1998-12-31T00:00:00.000000,1998,SC,60060.0
1998-12-31T00:00:00.000000,1998,SD,59190.0
1998-12-31T00:00:00.000000,1998,TN,61550.0
1998-12-31T00:00:00.000000,1998,TX,64600.0
1998-12-31T00:00:00.000000,1998,UT,79980.0
1998-12-31T00:00:00.000000,1998,VT,71080.0
1998-12-31T00:00:00.000000,1998,VA,78270.0
1998-12-31T00:00:00.000000,1998,WA,85610.0
1998-12-31T00:00:00.000000,1998,WV,48210.0
1998-12-31T00:00:00.000000,1998,WI,74610.0
1998-12-31T00:00:00.000000,1998,WY,63640.0
1999-12-31T00:00:00.000000,1999,AL,64120.0
1999-12-31T00:00:00.000000,1999,AK,90910.0
1999-12-31T00:00:00.000000,1999,AZ,65440.0
1999-12-31T00:00:00.000000,1999,AR,52500.0
1999-12-31T00:00:00.000000,1999,CA,77170.0
1999-12-31T00:00:00.000000,1999,CO,85210.0
1999-12-31T00:00:00.000000,1999,CT,89490.0
1999-12-31T00:00:00.000000,1999,DE,82470.0
1999-12-31T00:00:00.000000,1999,District of Columbia,68400.0
1999-12-31T00:00:00.000000,1999,FL,63380.0
1999-12-31T00:00:00.000000,1999,GA,69730.0
1999-12-31T00:00:00.000000,1999,HI,78720.0
1999-12-31T00:00:00.000000,1999,ID,63320.0
1999-12-31T00:00:00.000000,1999,IL,81950.0
1999-12-31T00:00:00.000000,1999,IN,72230.0
1999-12-31T00:00:00.000000,1999,IA,72690.0
1999-12-31T00:00:00.000000,1999,KS,66060.0
1999-12-31T00:00:00.000000,1999,KY,59670.0
1999-12-31T00:00:00.000000,1999,LA,57760.0
1999-12-31T00:00:00.000000,1999,ME,68740.0
1999-12-31T00:00:00.000000,1999,MD,92340.0
1999-12-31T00:00:00.000000,1999,MA,77830.0
1999-12-31T00:00:00.000000,1999,MI,81520.0
1999-12-31T00:00:00.000000,1999,MN,83200.0
1999-12-31T00:00:00.000000,1999,MS,57450.0
1999-12-31T00:00:00.000000,1999,MO,73200.0
1999-12-31T00:00:00.000000,1999,MT,54900.0
1999-12-31T00:00:00.000000,1999,NE,68320.0
1999-12-31T00:00:00.000000,1999,NV,73330.0
1999-12-31T00:00:00.000000,1999,NH,81460.0
1999-12-31T00:00:00.000000,1999,NJ,87970.0
1999-12-31T00:00:00.000000,1999,NM,57620.0
1999-12-31T00:00:00.000000,1999,NY,70730.0
1999-12-31T00:00:00.000000,1999,NC,65890.0
1999-12-31T00:00:00.000000,1999,ND,57770.0
1999-12-31T00:00:00.000000,1999,OH,69850.0
1999-12-31T00:00:00.000000,1999,OK,57810.0
1999-12-31T00:00:00.000000,1999,OR,71850.0
1999-12-31T00:00:00.000000,1999,PA,66780.0
1999-12-31T00:00:00.000000,1999,RI,75560.0
1999-12-31T00:00:00.000000,1999,SC,64490.0
1999-12-31T00:00:00.000000,1999,SD,63370.0
1999-12-31T00:00:00.000000,1999,TN,64600.0
1999-12-31T00:00:00.000000,1999,TX,68430.0
1999-12-31T00:00:00.000000,1999,UT,81450.0
1999-12-31T00:00:00.000000,1999,VT,73550.0
1999-12-31T00:00:00.000000,1999,VA,80820.0
1999-12-31T00:00:00.000000,1999,WA,80430.0
1999-12-31T00:00:00.000000,1999,WV,51820.0
1999-12-31T00:00:00.000000,1999,WI,80770.0
1999-12-31T00:00:00.000000,1999,WY,65880.0
2000-12-31T00:00:00.000000,2000,AL,60570.0
2000-12-31T00:00:00.000000,2000,AK,90360.0
2000-12-31T00:00:00.000000,2000,AZ,68020.0
2000-12-31T00:00:00.000000,2000,AR,50780.0
2000-12-31T00:00:00.000000,2000,CA,80050.0
2000-12-31T00:00:00.000000,2000,CO,82480.0
2000-12-31T00:00:00.000000,2000,CT,85780.0
2000-12-31T00:00:00.000000,2000,DE,86110.0
2000-12-31T00:00:00.000000,2000,District of Columbia,70480.0
2000-12-31T00:00:00.000000,2000,FL,66440.0
2000-12-31T00:00:00.000000,2000,GA,71640.0
2000-12-31T00:00:00.000000,2000,HI,88130.0
2000-12-31T00:00:00.000000,2000,ID,64310.0
2000-12-31T00:00:00.000000,2000,IL,78760.0
2000-12-31T00:00:00.000000,2000,IN,69870.0
2000-12-31T00:00:00.000000,2000,IA,70090.0
2000-12-31T00:00:00.000000,2000,KS,70200.0
2000-12-31T00:00:00.000000,2000,KY,62010.0
2000-12-31T00:00:00.000000,2000,LA,52520.0
2000-12-31T00:00:00.000000,2000,ME,63720.0
2000-12-31T00:00:00.000000,2000,MD,93240.0
2000-12-31T00:00:00.000000,2000,MA,79940.0
2000-12-31T00:00:00.000000,2000,MI,77820.0
2000-12-31T00:00:00.000000,2000,MN,92760.0
2000-12-31T00:00:00.000000,2000,MS,58640.0
2000-12-31T00:00:00.000000,2000,MO,77110.0
2000-12-31T00:00:00.000000,2000,MT,56040.0
2000-12-31T00:00:00.000000,2000,NE,71380.0
2000-12-31T00:00:00.000000,2000,NV,78240.0
2000-12-31T00:00:00.000000,2000,NH,87070.0
2000-12-31T00:00:00.000000,2000,NJ,86180.0
2000-12-31T00:00:00.000000,2000,NM,60000.0
2000-12-31T00:00:00.000000,2000,NY,69660.0
2000-12-31T00:00:00.000000,2000,NC,65510.0
2000-12-31T00:00:00.000000,2000,ND,61550.0
2000-12-31T00:00:00.000000,2000,OH,73460.0
2000-12-31T00:00:00.000000,2000,OK,55450.0
2000-12-31T00:00:00.000000,2000,OR,72660.0
2000-12-31T00:00:00.000000,2000,PA,72110.0
2000-12-31T00:00:00.000000,2000,RI,72150.0
2000-12-31T00:00:00.000000,2000,SC,64240.0
2000-12-31T00:00:00.000000,2000,SD,62370.0
2000-12-31T00:00:00.000000,2000,TN,58300.0
2000-12-31T00:00:00.000000,2000,TX,66010.0
2000-12-31T00:00:00.000000,2000,UT,81300.0
2000-12-31T00:00:00.000000,2000,VT,67700.0
2000-12-31T00:00:00.000000,2000,VA,80640.0
2000-12-31T00:00:00.000000,2000,WA,72710.0
2000-12-31T00:00:00.000000,2000,WV,50290.0
2000-12-31T00:00:00.000000,2000,WI,77090.0
2000-12-31T00:00:00.000000,2000,WY,67760.0
2001-12-31T00:00:00.000000,2001,AL,58790.0
2001-12-31T00:00:00.000000,2001,AK,95920.0
2001-12-31T00:00:00.000000,2001,AZ,71410.0
2001-12-31T00:00:00.000000,2001,AR,55750.0
2001-12-31T00:00:00.000000,2001,CA,79030.0
2001-12-31T00:00:00.000000,2001,CO,82600.0
2001-12-31T00:00:00.000000,2001,CT,89200.0
2001-12-31T00:00:00.000000,2001,DE,82940.0
2001-12-31T00:00:00.000000,2001,District of Columbia,68840.0
2001-12-31T00:00:00.000000,2001,FL,60900.0
2001-12-31T00:00:00.000000,2001,GA,71190.0
2001-12-31T00:00:00.000000,2001,HI,79320.0
2001-12-31T00:00:00.000000,2001,ID,63940.0
2001-12-31T00:00:00.000000,2001,IL,77200.0
2001-12-31T00:00:00.000000,2001,IN,67520.0
2001-12-31T00:00:00.000000,2001,IA,68520.0
2001-12-31T00:00:00.000000,2001,KS,69250.0
2001-12-31T00:00:00.000000,2001,KY,64270.0
2001-12-31T00:00:00.000000,2001,LA,55720.0
2001-12-31T00:00:00.000000,2001,ME,61220.0
2001-12-31T00:00:00.000000,2001,MD,89510.0
2001-12-31T00:00:00.000000,2001,MA,87370.0
2001-12-31T00:00:00.000000,2001,MI,75320.0
2001-12-31T00:00:00.000000,2001,MN,88090.0
2001-12-31T00:00:00.000000,2001,MS,50430.0
2001-12-31T00:00:00.000000,2001,MO,69120.0
2001-12-31T00:00:00.000000,2001,MT,53720.0
2001-12-31T00:00:00.000000,2001,NE,72920.0
2001-12-31T00:00:00.000000,2001,NV,75920.0
2001-12-31T00:00:00.000000,2001,NH,85830.0
2001-12-31T00:00:00.000000,2001,NJ,86570.0
2001-12-31T00:00:00.000000,2001,NM,55390.0
2001-12-31T00:00:00.000000,2001,NY,70420.0
2001-12-31T00:00:00.000000,2001,NC,63810.0
2001-12-31T00:00:00.000000,2001,ND,59850.0
2001-12-31T00:00:00.000000,2001,OH,69870.0
2001-12-31T00:00:00.000000,2001,OK,59540.0
2001-12-31T00:00:00.000000,2001,OR,69010.0
2001-12-31T00:00:00.000000,2001,PA,72730.0
2001-12-31T00:00:00.000000,2001,RI,76450.0
2001-12-31T00:00:00.000000,2001,SC,63100.0
2001-12-31T00:00:00.000000,2001,SD,66330.0
2001-12-31T00:00:00.000000,2001,TN,59830.0
2001-12-31T00:00:00.000000,2001,TX,68320.0
2001-12-31T00:00:00.000000,2001,UT,79160.0
2001-12-31T00:00:00.000000,2001,VT,68210.0
2001-12-31T00:00:00.000000,2001,VA,84010.0
2001-12-31T00:00:00.000000,2001,WA,71050.0
2001-12-31T00:00:00.000000,2001,WV,49620.0
2001-12-31T00:00:00.000000,2001,WI,75820.0
2001-12-31T00:00:00.000000,2001,WY,66410.0
2002-12-31T00:00:00.000000,2002,AL,62100.0
2002-12-31T00:00:00.000000,2002,AK,87160.0
2002-12-31T00:00:00.000000,2002,AZ,65620.0
2002-12-31T00:00:00.000000,2002,AR,53490.0
2002-12-31T00:00:00.000000,2002,CA,78340.0
2002-12-31T00:00:00.000000,2002,CO,79760.0
2002-12-31T00:00:00.000000,2002,CT,88170.0
2002-12-31T00:00:00.000000,2002,DE,82000.0
2002-12-31T00:00:00.000000,2002,District of Columbia,64520.0
2002-12-31T00:00:00.000000,2002,FL,62800.0
2002-12-31T00:00:00.000000,2002,GA,70910.0
2002-12-31T00:00:00.000000,2002,HI,78120.0
2002-12-31T00:00:00.000000,2002,ID,62290.0
2002-12-31T00:00:00.000000,2002,IL,70540.0
2002-12-31T00:00:00.000000,2002,IN,67790.0
2002-12-31T00:00:00.000000,2002,IA,67790.0
2002-12-31T00:00:00.000000,2002,KS,70390.0
2002-12-31T00:00:00.000000,2002,KY,60710.0
2002-12-31T00:00:00.000000,2002,LA,56160.0
2002-12-31T00:00:00.000000,2002,ME,60860.0
2002-12-31T00:00:00.000000,2002,MD,93160.0
2002-12-31T00:00:00.000000,2002,MA,82340.0
2002-12-31T00:00:00.000000,2002,MI,70540.0
2002-12-31T00:00:00.000000,2002,MN,90210.0
2002-12-31T00:00:00.000000,2002,MS,51000.0
2002-12-31T00:00:00.000000,2002,MO,70650.0
2002-12-31T00:00:00.000000,2002,MT,57530.0
2002-12-31T00:00:00.000000,2002,NE,70680.0
2002-12-31T00:00:00.000000,2002,NV,74250.0
2002-12-31T00:00:00.000000,2002,NH,91360.0
2002-12-31T00:00:00.000000,2002,NJ,90120.0
2002-12-31T00:00:00.000000,2002,NM,58560.0
2002-12-31T00:00:00.000000,2002,NY,69310.0
2002-12-31T00:00:00.000000,2002,NC,60310.0
2002-12-31T00:00:00.000000,2002,ND,59780.0
2002-12-31T00:00:00.000000,2002,OH,70490.0
2002-12-31T00:00:00.000000,2002,OK,60210.0
2002-12-31T00:00:00.000000,2002,OR,69040.0
2002-12-31T00:00:00.000000,2002,PA,70190.0
2002-12-31T00:00:00.000000,2002,RI,70050.0
2002-12-31T00:00:00.000000,2002,SC,62450.0
2002-12-31T00:00:00.000000,2002,SD,62550.0
2002-12-31T00:00:00.000000,2002,TN,61160.0
2002-12-31T00:00:00.000000,2002,TX,66310.0
2002-12-31T00:00:00.000000,2002,UT,79040.0
2002-12-31T00:00:00.000000,2002,VT,71010.0
2002-12-31T00:00:00.000000,2002,VA,81970.0
2002-12-31T00:00:00.000000,2002,WA,74620.0
2002-12-31T00:00:00.000000,2002,WV,48490.0
2002-12-31T00:00:00.000000,2002,WI,75810.0
2002-12-31T00:00:00.000000,2002,WY,65670.0
2003-12-31T00:00:00.000000,2003,AL,60270.0
2003-12-31T00:00:00.000000,2003,AK,83860.0
2003-12-31T00:00:00.000000,2003,AZ,66600.0
2003-12-31T00:00:00.000000,2003,AR,51770.0
2003-12-31T00:00:00.000000,2003,CA,79760.0
2003-12-31T00:00:00.000000,2003,CO,80790.0
2003-12-31T00:00:00.000000,2003,CT,88920.0
2003-12-31T00:00:00.000000,2003,DE,79300.0
2003-12-31T00:00:00.000000,2003,District of Columbia,72870.0
2003-12-31T00:00:00.000000,2003,FL,63050.0
2003-12-31T00:00:00.000000,2003,GA,68660.0
2003-12-31T00:00:00.000000,2003,HI,83860.0
2003-12-31T00:00:00.000000,2003,ID,68550.0
2003-12-31T00:00:00.000000,2003,IL,73050.0
2003-12-31T00:00:00.000000,2003,IN,68640.0
2003-12-31T00:00:00.000000,2003,IA,66950.0
2003-12-31T00:00:00.000000,2003,KS,71560.0
2003-12-31T00:00:00.000000,2003,KY,59760.0
2003-12-31T00:00:00.000000,2003,LA,54210.0
2003-12-31T00:00:00.000000,2003,ME,60040.0
2003-12-31T00:00:00.000000,2003,MD,84630.0
2003-12-31T00:00:00.000000,2003,MA,82440.0
2003-12-31T00:00:00.000000,2003,MI,72840.0
2003-12-31T00:00:00.000000,2003,MN,85460.0
2003-12-31T00:00:00.000000,2003,MS,52950.0
2003-12-31T00:00:00.000000,2003,MO,70800.0
2003-12-31T00:00:00.000000,2003,MT,55180.0
2003-12-31T00:00:00.000000,2003,NE,71140.0
2003-12-31T00:00:00.000000,2003,NV,73100.0
2003-12-31T00:00:00.000000,2003,NH,89900.0
2003-12-31T00:00:00.000000,2003,NJ,90670.0
2003-12-31T00:00:00.000000,2003,NM,56790.0
2003-12-31T00:00:00.000000,2003,NY,69220.0
2003-12-31T00:00:00.000000,2003,NC,60310.0
2003-12-31T00:00:00.000000,2003,ND,65380.0
2003-12-31T00:00:00.000000,2003,OH,70410.0
2003-12-31T00:00:00.000000,2003,OK,58080.0
2003-12-31T00:00:00.000000,2003,OR,67360.0
2003-12-31T00:00:00.000000,2003,PA,69460.0
2003-12-31T00:00:00.000000,2003,RI,72330.0
2003-12-31T00:00:00.000000,2003,SC,62250.0
2003-12-31T00:00:00.000000,2003,SD,63940.0
2003-12-31T00:00:00.000000,2003,TN,60710.0
2003-12-31T00:00:00.000000,2003,TX,63530.0
2003-12-31T00:00:00.000000,2003,UT,79720.0
2003-12-31T00:00:00.000000,2003,VT,69990.0
2003-12-31T00:00:00.000000,2003,VA,88630.0
2003-12-31T00:00:00.000000,2003,WA,76860.0
2003-12-31T00:00:00.000000,2003,WV,53000.0
2003-12-31T00:00:00.000000,2003,WI,74850.0
2003-12-31T00:00:00.000000,2003,WY,68850.0
2004-12-31T00:00:00.000000,2004,AL,57810.0
2004-12-31T00:00:00.000000,2004,AK,86900.0
2004-12-31T00:00:00.000000,2004,AZ,69200.0
2004-12-31T00:00:00.000000,2004,AR,55210.0
2004-12-31T00:00:00.000000,2004,CA,77690.0
2004-12-31T00:00:00.000000,2004,CO,80310.0
2004-12-31T00:00:00.000000,2004,CT,86960.0
2004-12-31T00:00:00.000000,2004,DE,75830.0
2004-12-31T00:00:00.000000,2004,District of Columbia,68580.0
